JUMBO,Papel, Espesor, Gramaje,Humedad,CARA CBFC,CARA CBFL,CARA CCFL ,CARA Celulosa B FC,CARA Recorte Kraft Laja,CARA Recorte Valdivia (Pta. Tratamiento),REVERSO CBFC,CARA Recorte Maule (Pta. Tratamiento),REVERSO CBFL,REVERSO CCFL ,REVERSO Celulosa B FC,REVERSO Pulpa 261F,REVERSO Pulpa BO Paper,REVERSO Pulpa mecÃ¡nica,REVERSO Recorte DKL Osorno,REVERSO Recorte duplex nÂ° 1 Sorepa,REVERSO Recorte Kraft Laja,REVERSO Recorte La Selecta,REVERSO Recorte Maule (Pta. Tratamiento),REVERSO Recorte Micro Corrugado,REVERSO Recorte Valdivia (Pta. Tratamiento),TRIPA CBFC,TRIPA CBFL,TRIPA Celulosa B FC,TRIPA Pulpa 261F,TRIPA Pulpa 262F,TRIPA Pulpa BO Paper,TRIPA Pulpa mecÃ¡nica,TRIPA Recorte DKL Osorno,TRIPA Recorte duplex nÂ° 1 Sorepa,TRIPA Recorte Kraft Laja,TRIPA Recorte La Selecta,TRIPA Recorte Maule (Pta. Tratamiento),TRIPA Recorte Micro Corrugado, TRIPA Recorte Valdivia (Pta. Tratamiento)
PM2P010229,AT340N,603,339.4,8.6,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010230,AT340N,621,342.6,9.3,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010231,AT340N,617,343.9,8.9,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010232,AT340N,620,345.2,9.1,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010233,AT340N,600,337.8,8.6,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010234,AT340N,600,336.1,8.3,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010235,AT340N,600,332.8,8.3,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010236,AT340N,602,330.9,8.7,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010237,AT340N,594,338.7,8.5,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010238,AT340N,604,341.7,8.9,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010239,AT340N,599,340.3,8.7,0,0,0.0714106766764726,0,0.0696689528550952,0.0174172382137738,0,0,0,0.100267506829783,0.0219996692180333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275075538535693,0,0,0.232526383119856,0,0,0,0,0,0,0.211634034551294
PM2P010301,AT340N,626,346.9,9.8,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010302,AT340N,612,341.6,9.1,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010303,AT340N,588,336.2,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010304,AT340N,605,337.3,8.7,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010305,AT340N,608,339.3,8.5,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010306,AT340N,601,341.6,9.5,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010307,AT340N,608,337.3,9.2,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010308,AT340N,606,336.9,9.3,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010309,AT340N,606,334.8,9,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010310,AT340N,609,335.8,9.3,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010311,AT340N,611,335.3,8.7,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010312,AT340N,606,334.7,8.7,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010313,AT340N,609,334.7,8.7,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010314,AT340N,598,332.6,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010315,AT340N,593,332.1,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010316,AT340N,619,344.1,9.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010317,AT340N,613,340.2,8.9,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010318,AT340N,604,341.3,8.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010319,AT340N,606,340.7,8.5,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010320,AT340N,599,334.2,8.2,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010321,AT340N,604,332.4,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010322,AT340N,601,345.9,8.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010323,AT340N,607,342.7,8.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010324,AT340N,593,334.8,8,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010325,AT340N,592,336.6,8.1,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010326,AT340N,606,340.2,8.3,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010327,AT340N,605,336.3,8.2,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010328,AT340N,607,336.2,8.1,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010329,AT340N,605,334.7,8.2,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010330,AT340N,609,333.3,8.3,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010331,AT340N,606,338.9,8.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010332,AT340N,606,345.7,8.6,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010333,AT340N,604,338,8.8,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010334,AT340N,606,337,8.7,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010335,AT340N,605,336.8,8.8,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010336,AT340N,601,342.6,8.2,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010337,AT340N,602,336.9,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010338,AT340N,602,332.7,8.4,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010339,AT340N,611,343.3,9.1,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010340,AT340N,604,341.3,8.9,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010341,AT340N,604,342.6,8.8,0,0,0.0652106871439225,0,0.0636201825794366,0.0159050456448592,0,0,0,0.0962876552359482,0.0211264509505254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286047275596028,0,0,0.232611292556065,0,0,0,0,0,0,0.219191410293215
PM2P010401,AT340N,620,343.3,10,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010402,AT340N,615,338.7,9.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010403,AT340N,608,335.1,9.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010404,AT340N,608,336.2,9.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010405,AT340N,605,336.4,9.5,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010407,AS330N,600,334.7,9,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010408,AS330N,595,330.7,8.1,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010409,AS330N,602,330.7,8.4,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010410,AS330N,600,330.2,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010411,AS330N,594,320.9,8.1,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010412,AS330N,593,319.8,8.4,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010414,AT325N,552,321.8,8.3,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010415,AT325N,566,322.7,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010416,AT325N,563,327,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010417,AT325N,561,326.2,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010418,AT325N,562,326.4,9,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010419,AT325N,561,327.2,8.8,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010420,AT325N,562,323.6,9.3,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010421,AT325N,561,326.3,9,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010422,AT325N,572,321,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010423,AT325N,570,326,8.8,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010424,AT325N,571,324.3,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010425,AT325N,569,324.6,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010426,AT325N,559,322.4,8,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010427,AT325N,560,327.3,8.3,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010428,AT325N,561,324.8,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010429,AT325N,561,324.8,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010430,AT325N,559,329.4,8.4,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010431,AT325N,558,327.2,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010432,AT325N,556,328.3,8.4,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010433,AT325N,558,328.3,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010434,AT325N,556,326,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010435,AT325N,554,325.9,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010436,AT325N,560,323.8,8.4,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010437,AT325N,560,327.8,8.6,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010439,AT285N,476,288.7,8.9,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010441,AT285N,459,284.9,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010442,AT285N,466,285,8.7,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
PM2P010443,AT285N,457,284.9,8.5,0,0,0.0786969880718836,0,0.0624482541848406,0.0202625641079016,0.017214685761682,0,0,0.121451295438639,0.0133895095765609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279823703596388,0,0,0.234459114869591,0,0,0,0,0,0,0.172253884392513
